date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2025-12-09,,,,,,,,,,,,,21.95,20.94,23.21,,,,,,,,,,,,,18.47,17.41,19.58,,,,,,,,,,,,,10.05,8.96,11.15,,,,,,,,,,,,,,,,,,,15.43,14.23,16.74,,,,,,,,,,,,,30.94,29.5,32.45,,,,,,,,
2025-12-10,,,,,,,,,,,,,21.95,20.94,23.21,,,,,,,,,,,,,18.47,17.41,19.58,,,,,,,,,,,,,10.03,8.92,11.14,,,,,,,,,,,,,,,,,,,15.48,14.28,16.78,,,,,,,,,,,,,30.9,29.47,32.42,,,,,,,,
2025-12-11,,,,,,,,,,,,,21.95,20.94,23.2,,,,,,,,,,,,,18.48,17.4,19.58,,,,,,,,,,,,,10.02,8.91,11.12,,,,,,,,,,,,,,,,,,,15.52,14.32,16.82,,,,,,,,,,,,,30.87,29.45,32.38,,,,,,,,
2025-12-12,,,,,,,,,,,,,21.95,20.93,23.19,,,,,,,,,,,,,18.48,17.4,19.58,,,,,,,,,,,,,10.0,8.89,11.11,,,,,,,,,,,,,,,,,,,15.56,14.37,16.86,,,,,,,,,,,,,30.84,29.42,32.34,,,,,,,,
2025-12-13,,,,,,,,,,,,,21.96,20.91,23.18,,,,,,,,,,,,,18.48,17.4,19.58,,,,,,,,,,,,,9.99,8.86,11.1,,,,,,,,,,,,,,,,,,,15.6,14.4,16.9,,,,,,,,,,,,,30.8,29.39,32.3,,,,,,,,
2025-12-14,,,,,,,,,,,,,21.96,20.91,23.17,,,,,,,,,,,,,18.49,17.4,19.57,,,,,,,,,,,,,9.98,8.83,11.09,,,,,,,,,,,,,,,,,,,15.64,14.43,16.94,,,,,,,,,,,,,30.77,29.37,32.25,,,,,,,,
2025-12-15,,,,,,,,,,,,,21.96,20.92,23.16,,,,,,,,,,,,,18.49,17.4,19.57,,,,,,,,,,,,,9.96,8.81,11.08,,,,,,,,,,,,,,,,,,,15.68,14.48,16.99,,,,,,,,,,,,,30.73,29.34,32.2,22.0,17.0,8.0,,18.0,,,30.0
2025-12-16,,,,,,,,,,,,,21.96,20.92,23.17,,,,,,,,,,,,,18.49,17.38,19.56,,,,,,,,,,,,,9.95,8.78,11.08,,,,,,,,,,,,,,,,,,,15.72,14.53,17.06,,,,,,,,,,,,,30.7,29.31,32.16,,,,,,,,
2025-12-17,,,,,,,,,,,,,21.96,20.93,23.18,,,,,,,,,,,,,18.49,17.37,19.56,,,,,,,,,,,,,9.93,8.75,11.08,,,,,,,,,,,,,,,,,,,15.76,14.58,17.08,,,,,,,,,,,,,30.66,29.29,32.12,,,,,,,,
2025-12-18,,,,,,,,,,,,,21.96,20.93,23.17,,,,,,,,,,,,,18.49,17.37,19.55,,,,,,,,,,,,,9.92,8.73,11.06,,,,,,,,,,,,,,,,,,,15.8,14.62,17.1,,,,,,,,,,,,,30.63,29.26,32.08,,,,,,,,
2025-12-19,,,,,,,,,,,,,21.96,20.94,23.16,,,,,,,,,,,,,18.49,17.36,19.54,,,,,,,,,,,,,9.9,8.72,11.04,,,,,,,,,,,,,,,,,,,15.85,14.66,17.13,,,,,,,,,,,,,30.59,29.24,32.05,,,,,,,,
2025-12-20,,,,,,,,,,,,,21.96,20.93,23.14,,,,,,,,,,,,,18.49,17.35,19.53,,,,,,,,,,,,,9.89,8.71,11.02,,,,,,,,,,,,,,,,,,,15.89,14.71,17.17,,,,,,,,,,,,,30.56,29.21,32.01,,,,,,,,
2025-12-21,,,,,,,,,,,,,21.96,20.91,23.13,,,,,,,,,,,,,18.49,17.35,19.51,,,,,,,,,,,,,9.87,8.7,11.0,,,,,,,,,,,,,,,,,,,15.93,14.76,17.2,,,,,,,,,,,,,30.52,29.18,31.97,,,,,,,,
2025-12-22,,,,,,,,,,,,,21.95,20.9,23.13,,,,,,,,,,,,,18.49,17.34,19.51,,,,,,,,,,,,,9.86,8.69,10.97,,,,,,,,,,,,,,,,,,,15.97,14.81,17.22,,,,,,,,,,,,,30.49,29.14,31.92,23.0,24.0,8.0,,16.0,,,28.0
2025-12-23,,,,,,,,,,,,,21.95,20.9,23.12,,,,,,,,,,,,,18.49,17.33,19.5,,,,,,,,,,,,,9.84,8.68,10.94,,,,,,,,,,,,,,,,,,,16.01,14.85,17.26,,,,,,,,,,,,,30.45,29.11,31.88,,,,,,,,
2025-12-24,,,,,,,,,,,,,21.95,20.91,23.12,,,,,,,,,,,,,18.49,17.33,19.51,,,,,,,,,,,,,9.83,8.67,10.91,,,,,,,,,,,,,,,,,,,16.05,14.9,17.31,,,,1.0,-8.18,5.56,,,,,,,30.42,29.08,31.85,,,,,,,,
2025-12-25,,,,,,,,,,,,,21.95,20.92,23.11,,,,,,,,,,,,,18.49,17.32,19.53,,,,,,,,,,,,,9.81,8.65,10.88,,,,,,,,,,,,,,,,,,,16.09,14.94,17.34,,,,1.0,-7.14,6.69,,,,,,,30.38,29.04,31.81,,,,,,,,
2025-12-26,,,,,,,,,,,,,21.95,20.93,23.1,,,,,,,,,,,,,18.49,17.31,19.54,,,,,,,,,,,,,9.8,8.64,10.86,,,,,,,,,,,,,,,,,,,16.13,14.99,17.37,,,,1.0,-7.14,6.69,,,,,,,30.34,29.01,31.77,,,,,,,,
2025-12-27,,,,,,,,,,,,,21.95,20.93,23.1,,,,,,,,,,,,,18.49,17.3,19.55,,,,,,,,,,,,,9.78,8.63,10.83,,,,,,,,,,,,,,,,,,,16.17,15.05,17.39,,,,1.0,-7.14,6.69,,,,,,,30.31,28.98,31.73,,,,,,,,
2025-12-28,,,,,,,,,,,,,21.94,20.91,23.09,,,,,,,,,,,,,18.49,17.29,19.56,,,,,,,,,,,,,9.77,8.63,10.8,,,,,,,,,,,,,,,,,,,16.21,15.1,17.42,,,,1.0,-7.13,6.69,,,,,,,30.27,28.93,31.7,,,,,,,,
2025-12-29,,,,,,,,,,,,,21.94,20.89,23.09,,,,,,,,,,,,,18.49,17.3,19.57,,,,,,,,,,,,,9.76,8.62,10.78,,,,,,,,,,,,,,,,,,,16.25,15.12,17.44,,,,1.0,-7.13,6.69,,,,,,,30.24,28.9,31.68,,,,,,,,
2025-12-30,,,,,,,,,,,,,21.94,20.9,23.08,,,,,,,,,,,,,18.48,17.29,19.57,,,,,,,,,,,,,9.74,8.61,10.75,,,,,,,,,,,,,,,,,,,16.29,15.15,17.47,,,,1.0,-7.12,6.69,,,,,,,30.2,28.86,31.65,,,,,,,,
2025-12-31,,,,,,,,,,,,,21.93,20.89,23.08,,,,,,,,,,,,,18.48,17.29,19.55,,,,,,,,,,,,,9.73,8.61,10.73,,,,,,,,,,,,,,,,,,,16.32,15.18,17.51,,,,1.0,-7.11,6.69,,,,,,,30.17,28.83,31.62,,,,,,,,
2026-01-01,,,,,,,,,,,,,21.93,20.88,23.07,,,,,,,,,,,,,18.48,17.32,19.55,,,,,,,,,,,,,9.71,8.62,10.71,,,,,,,,,,,,,,,,,,,16.36,15.21,17.56,,,,1.0,-7.1,6.66,,,,,,,30.13,28.8,31.59,23.0,18.0,9.0,,13.0,,,36.0
2026-01-02,,,,,,,,,,,,,21.92,20.87,23.06,,,,,,,,,,,,,18.47,17.32,19.55,,,,,,,,,,,,,9.7,8.62,10.68,,,,,,,,,,,,,,,,,,,16.4,15.23,17.61,,,,1.0,-7.09,6.64,,,,,,,30.1,28.77,31.56,,,,,,,,
2026-01-03,,,,,,,,,,,,,21.92,20.85,23.05,,,,,,,,,,,,,18.47,17.3,19.55,,,,,,,,,,,,,9.69,8.62,10.67,,,,,,,,,,,,,,,,,,,16.44,15.28,17.64,,,,1.0,-7.06,6.6,,,,,,,30.06,28.73,31.51,23.0,18.0,9.0,,13.0,,,36.0
2026-01-04,,,,,,,,,,,,,21.91,20.84,23.04,,,,,,,,,,,,,18.46,17.28,19.55,,,,,,,,,,,,,9.67,8.62,10.64,,,,,,,,,,,,,,,,,,,16.48,15.31,17.67,,,,1.0,-7.01,6.57,,,,,,,30.03,28.7,31.46,,,,,,,,
2026-01-05,,,,,,,,,,,,,21.91,20.84,23.03,,,,,,,,,,,,,18.46,17.27,19.54,,,,,,,,,,,,,9.66,8.59,10.62,,,,,,,,,,,,,,,,,,,16.52,15.35,17.7,,,,1.0,-6.96,6.53,,,,,,,29.99,28.66,31.41,26.0,16.0,11.0,,18.0,,,27.0
2026-01-06,,,,,,,,,,,,,21.9,20.83,23.02,,,,,,,,,,,,,18.45,17.27,19.54,,,,,,,,,,,,,9.65,8.57,10.6,,,,,,,,,,,,,,,,,,,16.55,15.39,17.74,,,,1.0,-6.92,6.49,,,,,,,29.96,28.63,31.36,,,,,,,,
2026-01-07,,,,,,,,,,,,,21.89,20.82,23.0,,,,,,,,,,,,,18.45,17.27,19.53,,,,,,,,,,,,,9.63,8.56,10.6,,,,,,,,,,,,,,,,,,,16.59,15.44,17.78,,,,1.0,-6.87,6.45,,,,,,,29.92,28.59,31.32,,,,,,,,
2026-01-08,,,,,,,,,,,,,21.89,20.81,22.99,,,,,,,,,,,,,18.44,17.27,19.53,,,,,,,,,,,,,9.62,8.55,10.58,,,,,,,,,,,,,,,,,,,16.63,15.48,17.81,,,,1.0,-6.82,6.41,,,,,,,29.89,28.56,31.29,,,,,,,,
2026-01-09,,,,,,,,,,,,,21.88,20.8,22.98,,,,,,,,,,,,,18.44,17.27,19.53,,,,,,,,,,,,,9.61,8.54,10.57,,,,,,,,,,,,,,,,,,,16.67,15.53,17.85,,,,1.0,-6.76,6.38,,,,,,,29.86,28.52,31.26,21.0,20.0,9.0,,15.0,,,32.0
2026-01-10,,,,,,,,,,,,,21.87,20.78,22.98,,,,,,,,,,,,,18.43,17.27,19.53,,,,,,,,,,,,,9.6,8.53,10.56,,,,,,,,,,,,,,,,,,,16.7,15.56,17.89,,,,1.0,-6.69,6.37,,,,,,,29.82,28.49,31.2,,,,,,,,
2026-01-11,,,,,,,,,,,,,21.86,20.76,22.97,,,,,,,,,,,,,18.42,17.26,19.52,,,,,,,,,,,,,9.59,8.52,10.54,,,,,,,,,,,,,,,,,,,16.74,15.57,17.92,,,,1.0,-6.56,6.36,,,,,,,29.79,28.45,31.16,,,,,,,,
2026-01-12,,,,,,,,,,,,,21.85,20.75,22.95,,,,,,,,,,,,,18.42,17.24,19.51,,,,,,,,,,,,,9.57,8.51,10.53,,,,,,,,,,,,,,,,,,,16.78,15.58,17.96,,,,1.0,-6.43,6.35,,,,,,,29.76,28.42,31.09,27.0,15.0,12.0,,16.0,,,26.0
2026-01-13,,,,,,,,,,,,,21.84,20.74,22.93,,,,,,,,,,,,,18.41,17.21,19.5,,,,,,,,,,,,,9.56,8.5,10.52,,,,,,,,,,,,,,,,,,,16.81,15.63,17.99,,,,1.0,-6.31,6.35,,,,,,,29.73,28.39,31.05,,,,,,,,
2026-01-14,,,,,,,,,,,,,21.83,20.72,22.92,,,,,,,,,,,,,18.4,17.18,19.49,,,,,,,,,,,,,9.55,8.5,10.51,,,,,,,,,,,,,,,,,,,16.85,15.68,18.03,,,,1.0,-6.24,6.34,,,,,,,29.7,28.35,31.01,,,,,,,,
2026-01-15,,,,,,,,,,,,,21.82,20.71,22.9,,,,,,,,,,,,,18.39,17.15,19.49,,,,,,,,,,,,,9.54,8.48,10.49,,,,,,,,,,,,,,,,,,,16.88,15.72,18.05,,,,1.0,-6.16,6.31,,,,,,,29.66,28.31,30.98,,,,,,,,
2026-01-16,,,,,,,,,,,,,21.81,20.7,22.88,,,,,,,,,,,,,18.39,17.12,19.48,,,,,,,,,,,,,9.53,8.47,10.47,,,,,,,,,,,,,,,,,,,16.92,15.75,18.07,,,,1.0,-6.14,6.29,,,,,,,29.63,28.28,30.94,,,,,,,,
2026-01-17,,,,,,,,,,,,,21.8,20.69,22.86,,,,,,,,,,,,,18.38,17.1,19.47,,,,,,,,,,,,,9.52,8.45,10.44,,,,,,,,,,,,,,,,,,,16.95,15.77,18.09,,,,1.0,-6.12,6.29,,,,,,,29.6,28.24,30.9,,,,,,,,
2026-01-18,,,,,,,,,,,,,21.79,20.68,22.84,,,,,,,,,,,,,18.37,17.09,19.46,,,,,,,,,,,,,9.51,8.44,10.42,,,,,,,,,,,,,,,,,,,16.98,15.8,18.11,,,,1.0,-6.06,6.29,,,,,,,29.57,28.22,30.87,,,,,,,,
2026-01-19,,,,,,,,,,,,,21.78,20.67,22.81,,,,,,,,,,,,,18.36,17.09,19.45,,,,,,,,,,,,,9.5,8.42,10.41,,,,,,,,,,,,,,,,,,,17.02,15.83,18.14,,,,1.0,-6.02,6.29,,,,,,,29.54,28.19,30.83,20.0,19.0,9.0,,21.0,,,28.0
2026-01-20,,,,,,,,,,,,,21.77,20.65,22.79,,,,,,,,,,,,,18.35,17.05,19.44,,,,,,,,,,,,,9.49,8.41,10.41,,,,,,,,,,,,,,,,,,,17.05,15.85,18.17,,,,1.0,-5.96,6.29,,,,,,,29.51,28.18,30.79,,,,,,,,
2026-01-21,,,,,,,,,,,,,21.76,20.64,22.78,,,,,,,,,,,,,18.35,17.04,19.42,,,,,,,,,,,,,9.48,8.39,10.4,,,,,,,,,,,,,,,,,,,17.09,15.88,18.2,,,,1.0,-5.89,6.29,,,,,,,29.48,28.17,30.75,,,,,,,,
2026-01-22,,,,,,,,,,,,,21.75,20.62,22.76,,,,,,,,,,,,,18.34,17.05,19.41,,,,,,,,,,,,,9.47,8.38,10.38,,,,,,,,,,,,,,,,,,,17.12,15.88,18.24,,,,1.0,-5.76,6.29,,,,,,,29.45,28.15,30.72,,,,,,,,
2026-01-23,,,,,,,,,,,,,21.74,20.61,22.73,,,,,,,,,,,,,18.33,17.05,19.4,,,,,,,,,,,,,9.46,8.36,10.36,,,,,,,,,,,,,,,,,,,17.15,15.9,18.27,,,,1.0,-5.61,6.29,,,,,,,29.42,28.14,30.68,17.0,20.0,9.0,,15.0,,,35.0
2026-01-24,,,,,,,,,,,,,21.73,20.6,22.71,,,,,,,,,,,,,18.32,17.05,19.39,,,,,,,,,,,,,9.45,8.35,10.35,,,,,,,,,,,,,,,,,,,17.18,15.95,18.3,,,,1.0,-5.45,6.29,,,,,,,29.39,28.13,30.65,,,,,,,,
2026-01-25,,,,,,,,,,,,,21.72,20.59,22.72,,,,,,,,,,,,,18.31,17.02,19.38,,,,,,,,,,,,,9.44,8.33,10.34,,,,,,,,,,,,,,,,,,,17.21,15.98,18.33,,,,1.0,-5.31,6.29,,,,,,,29.36,28.11,30.62,,,,,,,,
2026-01-26,,,,,,,,,,,,,21.71,20.57,22.72,,,,,,,,,,,,,18.3,17.01,19.37,,,,,,,,,,,,,9.43,8.32,10.33,,,,,,,,,,,,,,,,,,,17.25,16.01,18.36,,,,1.0,-5.17,6.29,,,,,,,29.33,28.07,30.58,20.0,21.0,7.0,,24.0,,,27.0
2026-01-27,,,,,,,,,,,,,21.69,20.56,22.72,,,,,,,,,,,,,18.29,17.01,19.36,,,,,,,,,,,,,9.42,8.31,10.32,,,,,,,,,,,,,,,,,,,17.28,16.05,18.39,,,,1.0,-5.03,6.29,,,,,,,29.3,28.03,30.53,,,,,,,,
2026-01-28,,,,,,,,,,,,,21.68,20.54,22.73,,,,,,,,,,,,,18.29,17.01,19.35,,,,,,,,,,,,,9.41,8.29,10.31,,,,,,,,,,,,,,,,,,,17.31,16.09,18.42,,,,1.0,-4.91,6.29,,,,,,,29.27,27.99,30.5,,,,,,,,
2026-01-29,,,,,,,,,,,,,21.67,20.52,22.74,,,,,,,,,,,,,18.28,17.0,19.34,,,,,,,,,,,,,9.4,8.28,10.3,,,,,,,,,,,,,,,,,,,17.34,16.13,18.45,,,,1.0,-4.78,6.29,,,,,,,29.24,27.95,30.48,,,,,,,,
2026-01-30,,,,,,,,,,,,,21.66,20.5,22.71,,,,,,,,,,,,,18.27,16.98,19.33,,,,,,,,,,,,,9.39,8.26,10.29,,,,,,,,,,,,,,,,,,,17.37,16.17,18.49,,,,1.0,-4.7,6.24,,,,,,,29.21,27.91,30.47,,,,,,,,
2026-01-31,,,,,,,,,,,,,21.65,20.48,22.69,,,,,,,,,,,,,18.26,16.98,19.31,,,,,,,,,,,,,9.38,8.26,10.27,,,,,,,,,,,,,,,,,,,17.4,16.21,18.53,,,,1.0,-4.67,6.22,,,,,,,29.19,27.88,30.45,,,,,,,,
2026-02-01,,,,,,,,,,,,,21.64,20.46,22.67,,,,,,,,,,,,,18.25,16.97,19.3,,,,,,,,,,,,,9.37,8.26,10.26,,,,,,,,,,,,,,,,,,,17.43,16.24,18.57,,,,1.0,-4.67,6.22,,,,,,,29.16,27.86,30.43,,,,,,,,
2026-02-02,,,,,,,,,,,,,21.62,20.44,22.66,,,,,,,,,,,,,18.24,16.96,19.29,,,,,,,,,,,,,9.36,8.26,10.24,,,,,,,,,,,,,,,,,,,17.46,16.25,18.6,,,,1.0,-4.67,6.22,,,,,,,29.13,27.84,30.43,21.0,22.0,10.0,,17.0,,,27.0
2026-02-03,,,,,,,,,,,,,21.61,20.43,22.66,,,,,,,,,,,,,18.23,16.95,19.27,,,,,,,,,,,,,9.36,8.25,10.23,,,,,,,,,,,,,,,,,,,17.49,16.27,18.63,,,,1.0,-4.68,6.22,,,,,,,29.1,27.81,30.39,,,,,,,,
2026-02-04,,,,,,,,,,,,,21.6,20.41,22.66,,,,,,,,,,,,,18.22,16.94,19.26,,,,,,,,,,,,,9.35,8.23,10.22,,,,,,,,,,,,,,,,,,,17.51,16.3,18.65,,,,1.0,-4.68,6.22,,,,,,,29.07,27.77,30.36,,,,,,,,
2026-02-05,,,,,,,,,,,,,21.59,20.39,22.65,,,,,,,,,,,,,18.21,16.93,19.25,,,,,,,,,,,,,9.34,8.24,10.22,,,,,,,,,,,,,,,,,,,17.54,16.32,18.67,,,,1.0,-4.69,6.22,,,,,,,29.05,27.74,30.32,,,,,,,,
2026-02-06,,,,,,,,,,,,,21.58,20.38,22.63,,,,,,,,,,,,,18.2,16.92,19.24,,,,,,,,,,,,,9.33,8.25,10.21,,,,,,,,,,,,,,,,,,,17.57,16.34,18.7,,,,1.0,-4.69,6.22,,,,,,,29.02,27.71,30.29,20.5,21.0,8.0,,15.0,,,35.0
2026-02-07,,,,,,,,,,,,,21.56,20.36,22.61,,,,,,,,,,,,,18.2,16.91,19.23,,,,,,,,,,,,,9.33,8.26,10.21,,,,,,,,,,,,,,,,,,,17.6,16.36,18.72,,,,1.0,-4.7,6.22,,,,,,,28.99,27.67,30.25,,,,,,,,
2026-02-08,,,,,,,,,,,,,21.55,20.35,22.6,,,,,,,,,,,,,18.19,16.9,19.22,,,,,,,,,,,,,9.32,8.26,10.2,,,,,,,,,,,,,,,,,,,17.62,16.4,18.75,,,,1.0,-4.7,6.22,,,,,,,28.97,27.65,30.22,,,,,,,,
