date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2013-11-23,42.61,35.05,49.16,,,,,,,,,,,,,27.64,21.21,33.67,,,,,,,,,,,,,8.95,3.22,15.05,,,,,,,,,,,,,16.48,11.25,21.81,,,,3.33,-2.15,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-24,42.58,35.06,49.17,,,,,,,,,,,,,27.63,21.23,33.74,,,,,,,,,,,,,8.97,3.23,15.06,,,,,,,,,,,,,16.5,11.27,21.8,,,,3.34,-2.17,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-25,42.55,35.08,49.09,,,,,,,,,,,,,27.62,21.28,33.78,,,,,,,,,,,,,8.99,3.24,15.08,,,,,,,,,,,,,16.52,11.3,21.88,,,,3.35,-2.18,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-26,42.53,35.12,49.02,,,,,,,,,,,,,27.61,21.18,33.83,,,,,,,,,,,,,9.0,3.25,15.08,,,,,,,,,,,,,16.54,11.21,22.19,,,,3.35,-2.21,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27,42.5,35.15,48.95,,,,,,,,,,,,,27.6,21.18,33.87,,,,,,,,,,,,,9.02,3.23,15.09,,,,,,,,,,,,,16.56,11.2,22.22,,,,3.36,-2.19,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-28,42.46,35.17,48.96,,,,,,,,,,,,,27.6,21.19,33.85,,,,,,,,,,,,,9.05,3.22,15.11,,,,,,,,,,,,,16.58,11.19,22.23,,,,3.36,-2.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,42.43,35.18,48.97,,,,,,,,,,,,,27.59,21.19,33.83,,,,,,,,,,,,,9.07,3.21,15.13,,,,,,,,,,,,,16.59,11.17,22.23,,,,3.36,-2.21,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,42.4,35.18,48.96,,,,,,,,,,,,,27.58,21.19,33.81,,,,,,,,,,,,,9.09,3.2,15.14,,,,,,,,,,,,,16.61,11.26,22.24,,,,3.37,-2.23,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,42.37,35.19,48.97,,,,,,,,,,,,,27.57,21.2,33.8,,,,,,,,,,,,,9.12,3.19,15.16,,,,,,,,,,,,,16.63,11.35,22.24,,,,3.37,-2.24,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-02,42.34,35.21,48.97,,,,,,,,,,,,,27.57,21.2,33.78,,,,,,,,,,,,,9.14,3.19,15.17,,,,,,,,,,,,,16.65,11.37,22.25,,,,3.37,-2.24,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-03,42.3,35.23,48.86,,,,,,,,,,,,,27.56,21.21,33.76,,,,,,,,,,,,,9.17,3.18,15.19,,,,,,,,,,,,,16.66,11.37,22.24,,,,3.37,-2.24,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-04,42.27,35.25,48.67,,,,,,,,,,,,,27.56,21.25,33.74,,,,,,,,,,,,,9.2,3.18,15.17,,,,,,,,,,,,,16.68,11.37,22.24,,,,3.37,-2.24,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-05,42.24,35.26,48.53,,,,,,,,,,,,,27.55,21.32,33.72,,,,,,,,,,,,,9.23,3.18,14.82,,,,,,,,,,,,,16.7,11.37,22.25,,,,3.37,-2.24,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,42.2,36.44,48.47,,,,,,,,,,,,,27.55,22.32,33.63,,,,,,,,,,,,,9.26,3.44,14.77,,,,,,,,,,,,,16.72,11.44,22.17,,,,3.37,-2.16,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07,42.17,36.44,48.44,,,,,,,,,,,,,27.54,22.32,33.54,,,,,,,,,,,,,9.28,3.52,14.75,,,,,,,,,,,,,16.73,11.44,22.11,,,,3.36,-2.16,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-08,42.13,36.44,48.41,,,,,,,,,,,,,27.54,22.32,33.53,,,,,,,,,,,,,9.31,3.67,14.72,,,,,,,,,,,,,16.75,11.49,22.05,,,,3.36,-2.16,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,42.1,36.43,48.38,,,,,,,,,,,,,27.53,22.39,33.5,,,,,,,,,,,,,9.34,3.75,14.7,,,,,,,,,,,,,16.77,11.54,21.99,,,,3.36,-2.16,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-10,42.06,36.43,48.35,,,,,,,,,,,,,27.53,22.37,33.42,,,,,,,,,,,,,9.37,3.79,14.68,,,,,,,,,,,,,16.79,11.61,21.96,,,,3.36,-2.16,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-11,42.03,36.43,48.32,,,,,,,,,,,,,27.53,22.4,33.38,,,,,,,,,,,,,9.4,3.81,14.66,,,,,,,,,,,,,16.81,11.64,21.96,,,,3.36,-2.16,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-12,41.99,36.43,48.3,,,,,,,,,,,,,27.52,22.42,33.36,,,,,,,,,,,,,9.43,3.83,14.64,,,,,,,,,,,,,16.83,11.7,21.98,,,,3.35,-2.16,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,41.96,36.42,48.27,,,,,,,,,,,,,27.52,22.42,33.36,,,,,,,,,,,,,9.46,3.86,14.59,,,,,,,,,,,,,16.85,11.76,21.99,,,,3.35,-2.11,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14,41.92,36.42,48.24,,,,,,,,,,,,,27.51,22.43,33.36,,,,,,,,,,,,,9.49,3.88,14.57,,,,,,,,,,,,,16.86,11.81,22.01,,,,3.35,-2.1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-15,41.89,36.42,48.22,,,,,,,,,,,,,27.51,22.46,33.34,,,,,,,,,,,,,9.52,3.92,14.55,,,,,,,,,,,,,16.88,11.82,22.03,,,,3.35,-2.1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,41.85,36.43,48.22,,,,,,,,,,,,,27.51,22.43,33.34,,,,,,,,,,,,,9.55,3.93,14.53,,,,,,,,,,,,,16.9,11.82,22.05,,,,3.34,-2.1,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,41.82,36.42,48.22,,,,,,,,,,,,,27.5,22.42,33.33,,,,,,,,,,,,,9.58,3.96,14.5,,,,,,,,,,,,,16.92,11.82,22.07,,,,3.34,-2.1,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,41.78,36.42,48.21,,,,,,,,,,,,,27.5,22.42,33.33,,,,,,,,,,,,,9.61,3.97,14.49,,,,,,,,,,,,,16.94,11.82,22.1,,,,3.34,-2.04,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-19,41.74,36.42,48.19,,,,,,,,,,,,,27.49,22.42,33.33,,,,,,,,,,,,,9.64,3.97,14.47,,,,,,,,,,,,,16.96,11.82,22.12,,,,3.33,-2.05,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-20,41.71,36.42,48.13,,,,,,,,,,,,,27.49,22.4,33.31,,,,,,,,,,,,,9.67,3.98,14.49,,,,,,,,,,,,,16.98,11.82,22.1,,,,3.33,-2.09,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-21,41.67,36.42,48.05,,,,,,,,,,,,,27.49,22.38,33.26,,,,,,,,,,,,,9.7,3.98,14.52,,,,,,,,,,,,,17.0,11.82,22.07,,,,3.33,-2.1,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-22,41.64,36.42,47.98,,,,,,,,,,,,,27.48,22.42,33.15,,,,,,,,,,,,,9.73,3.99,14.54,,,,,,,,,,,,,17.02,11.82,22.05,,,,3.33,-2.1,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-23,41.6,36.43,47.95,,,,,,,,,,,,,27.48,22.42,33.04,,,,,,,,,,,,,9.76,4.0,14.54,,,,,,,,,,,,,17.04,11.82,22.03,,,,3.32,-2.1,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24,41.56,36.43,47.81,,,,,,,,,,,,,27.47,22.42,33.0,,,,,,,,,,,,,9.79,4.0,14.54,,,,,,,,,,,,,17.06,11.82,22.0,,,,3.32,-2.1,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-25,41.53,35.55,47.73,,,,,,,,,,,,,27.47,22.25,33.02,,,,,,,,,,,,,9.82,3.87,14.74,,,,,,,,,,,,,17.08,11.79,22.13,,,,3.32,-2.18,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26,41.49,35.51,47.68,,,,,,,,,,,,,27.46,22.26,33.15,,,,,,,,,,,,,9.85,3.9,14.74,,,,,,,,,,,,,17.1,11.76,22.12,,,,3.32,-2.18,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,41.45,35.51,47.69,,,,,,,,,,,,,27.46,22.23,33.12,,,,,,,,,,,,,9.88,3.9,14.79,,,,,,,,,,,,,17.12,11.76,22.12,,,,3.31,-2.18,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-28,41.41,35.51,47.7,,,,,,,,,,,,,27.46,22.21,33.09,,,,,,,,,,,,,9.92,3.9,14.84,,,,,,,,,,,,,17.14,11.76,22.13,,,,3.31,-2.18,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-29,41.38,35.51,47.7,,,,,,,,,,,,,27.45,22.18,33.06,,,,,,,,,,,,,9.95,3.9,14.89,,,,,,,,,,,,,17.15,11.77,22.12,,,,3.31,-2.18,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,41.34,35.51,47.67,,,,,,,,,,,,,27.45,22.17,33.03,,,,,,,,,,,,,9.98,3.9,14.94,,,,,,,,,,,,,17.17,11.77,22.1,,,,3.31,-2.17,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,41.3,35.51,47.53,,,,,,,,,,,,,27.45,22.21,33.0,,,,,,,,,,,,,10.01,3.9,14.99,,,,,,,,,,,,,17.19,11.78,22.09,,,,3.31,-2.16,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-01,41.26,35.5,47.38,,,,,,,,,,,,,27.44,22.23,33.0,,,,,,,,,,,,,10.04,3.9,15.04,,,,,,,,,,,,,17.21,11.8,22.07,,,,3.31,-2.16,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,41.22,35.5,47.31,,,,,,,,,,,,,27.44,22.21,33.0,,,,,,,,,,,,,10.07,3.9,15.03,,,,,,,,,,,,,17.22,11.82,22.04,,,,3.31,-2.15,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,41.18,35.49,47.33,,,,,,,,,,,,,27.44,22.18,33.0,,,,,,,,,,,,,10.1,3.9,14.97,,,,,,,,,,,,,17.24,11.82,22.04,,,,3.31,-2.11,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-04,41.14,35.48,47.34,,,,,,,,,,,,,27.44,22.16,33.0,,,,,,,,,,,,,10.14,3.9,14.91,,,,,,,,,,,,,17.26,11.82,22.06,,,,3.31,-2.09,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-05,41.1,35.48,47.33,,,,,,,,,,,,,27.45,22.13,33.02,,,,,,,,,,,,,10.17,3.89,14.88,,,,,,,,,,,,,17.27,11.82,22.06,,,,3.31,-2.08,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,41.05,35.47,47.25,,,,,,,,,,,,,27.45,22.1,33.03,,,,,,,,,,,,,10.2,3.89,14.94,,,,,,,,,,,,,17.28,11.82,22.05,,,,3.31,-2.07,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07,41.01,35.46,47.18,,,,,,,,,,,,,27.45,22.08,33.0,,,,,,,,,,,,,10.23,3.89,14.97,,,,,,,,,,,,,17.29,11.82,22.05,,,,3.31,-2.07,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,40.97,35.45,47.09,,,,,,,,,,,,,27.46,22.05,33.0,,,,,,,,,,,,,10.26,3.89,14.99,,,,,,,,,,,,,17.31,11.82,22.07,,,,3.32,-2.06,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,26.0,11.0,17.0,5.0,,,
2014-01-09,40.92,35.44,47.01,,,,,,,,,,,,,27.47,22.04,33.0,,,,,,,,,,,,,10.29,3.91,15.04,,,,,,,,,,,,,17.32,11.82,22.11,,,,3.32,-2.05,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,40.88,35.43,46.92,,,,,,,,,,,,,27.47,22.08,33.0,,,,,,,,,,,,,10.33,3.96,15.1,,,,,,,,,,,,,17.33,11.83,22.15,,,,3.32,-2.03,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-11,40.83,35.41,46.82,,,,,,,,,,,,,27.48,22.12,33.0,,,,,,,,,,,,,10.36,4.0,15.07,,,,,,,,,,,,,17.33,11.83,22.19,,,,3.33,-2.02,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12,40.79,35.4,46.72,,,,,,,,,,,,,27.5,22.17,33.01,,,,,,,,,,,,,10.39,4.05,15.03,,,,,,,,,,,,,17.34,11.83,22.2,,,,3.33,-2.0,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,40.74,35.39,46.61,,,,,,,,,,,,,27.51,22.23,33.05,,,,,,,,,,,,,10.42,4.11,14.99,,,,,,,,,,,,,17.35,11.83,22.19,,,,3.34,-1.99,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,40.7,35.37,46.5,,,,,,,,,,,,,27.52,22.29,33.03,,,,,,,,,,,,,10.45,4.16,14.96,,,,,,,,,,,,,17.35,11.83,22.15,,,,3.34,-1.97,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,40.65,35.36,46.39,,,,,,,,,,,,,27.53,22.29,33.0,,,,,,,,,,,,,10.48,4.22,14.96,,,,,,,,,,,,,17.36,11.84,22.1,,,,3.35,-1.94,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-16,40.61,35.22,46.3,,,,,,,,,,,,,27.55,22.3,32.97,,,,,,,,,,,,,10.51,4.29,14.95,,,,,,,,,,,,,17.36,11.83,22.05,,,,3.35,-1.92,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,40.56,35.25,46.22,,,,,,,,,,,,,27.57,22.3,32.97,,,,,,,,,,,,,10.54,4.41,14.94,,,,,,,,,,,,,17.36,11.82,21.99,,,,3.36,-1.89,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-18,40.52,35.28,46.14,,,,,,,,,,,,,27.58,22.31,33.0,,,,,,,,,,,,,10.57,4.57,14.92,,,,,,,,,,,,,17.36,11.84,21.93,,,,3.36,-1.89,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-19,40.47,35.3,46.05,,,,,,,,,,,,,27.6,22.31,33.0,,,,,,,,,,,,,10.6,4.74,14.91,,,,,,,,,,,,,17.36,11.84,21.87,,,,3.37,-1.83,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-20,40.43,35.29,45.97,,,,,,,,,,,,,27.62,22.33,33.0,,,,,,,,,,,,,10.62,4.93,14.89,,,,,,,,,,,,,17.36,11.85,21.8,,,,3.38,-1.8,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21,40.38,35.26,45.89,,,,,,,,,,,,,27.64,22.42,33.0,,,,,,,,,,,,,10.65,5.13,14.92,,,,,,,,,,,,,17.36,11.85,21.83,,,,3.38,-1.81,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,40.34,35.26,45.8,,,,,,,,,,,,,27.67,22.47,33.0,,,,,,,,,,,,,10.68,5.35,14.94,,,,,,,,,,,,,17.36,11.85,21.81,,,,3.39,-1.79,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,40.29,35.24,45.72,,,,,,,,,,,,,27.69,22.53,33.0,,,,,,,,,,,,,10.71,5.39,14.97,,,,,,,,,,,,,17.36,11.86,21.71,,,,3.4,-1.72,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,40.25,35.23,45.63,,,,,,,,,,,,,27.71,22.49,33.0,,,,,,,,,,,,,10.73,5.39,14.99,,,,,,,,,,,,,17.35,11.86,21.72,,,,3.41,-1.65,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-25,40.2,35.21,45.54,,,,,,,,,,,,,27.74,22.45,33.0,,,,,,,,,,,,,10.76,5.39,15.02,,,,,,,,,,,,,17.35,11.86,21.72,,,,3.41,-1.58,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-26,40.16,35.17,45.52,,,,,,,,,,,,,27.76,22.42,33.0,,,,,,,,,,,,,10.78,5.5,15.04,,,,,,,,,,,,,17.34,11.86,21.76,,,,3.42,-1.58,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,40.12,35.18,45.46,,,,,,,,,,,,,27.79,22.42,33.0,,,,,,,,,,,,,10.8,5.65,15.07,,,,,,,,,,,,,17.33,11.9,21.79,,,,3.43,-1.67,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,40.07,35.17,45.29,,,,,,,,,,,,,27.82,22.42,33.0,,,,,,,,,,,,,10.83,5.63,15.09,,,,,,,,,,,,,17.33,11.94,21.78,,,,3.43,-1.77,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,40.03,35.17,45.21,,,,,,,,,,,,,27.84,22.42,33.0,,,,,,,,,,,,,10.85,5.55,15.11,,,,,,,,,,,,,17.32,11.98,21.79,,,,3.44,-1.86,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,39.99,35.17,45.02,,,,,,,,,,,,,27.87,22.42,33.0,,,,,,,,,,,,,10.87,5.52,15.14,,,,,,,,,,,,,17.31,11.92,21.81,,,,3.45,-1.94,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,39.95,35.17,44.9,,,,,,,,,,,,,27.9,22.42,33.0,,,,,,,,,,,,,10.89,5.63,15.14,,,,,,,,,,,,,17.3,11.88,21.83,,,,3.46,-1.95,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,39.91,35.17,44.79,,,,,,,,,,,,,27.93,22.39,33.0,,,,,,,,,,,,,10.91,5.74,15.13,,,,,,,,,,,,,17.29,11.88,21.84,,,,3.46,-1.94,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02,39.87,35.17,44.68,,,,,,,,,,,,,27.96,22.39,33.01,,,,,,,,,,,,,10.93,5.85,15.11,,,,,,,,,,,,,17.28,11.84,21.86,,,,3.47,-1.93,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,39.84,35.15,44.57,,,,,,,,,,,,,27.99,22.4,33.05,,,,,,,,,,,,,10.95,5.88,15.08,,,,,,,,,,,,,17.27,11.84,21.87,,,,3.48,-1.92,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,39.8,35.08,44.47,,,,,,,,,,,,,28.02,22.4,33.13,,,,,,,,,,,,,10.97,5.87,15.09,,,,,,,,,,,,,17.26,11.84,21.89,,,,3.48,-1.91,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05,39.77,35.06,44.5,,,,,,,,,,,,,28.06,22.41,33.23,,,,,,,,,,,,,10.98,5.85,15.17,,,,,,,,,,,,,17.25,11.84,21.9,,,,3.49,-1.91,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06,39.73,35.05,44.48,,,,,,,,,,,,,28.09,22.41,33.32,,,,,,,,,,,,,11.0,5.84,15.24,,,,,,,,,,,,,17.24,11.84,21.92,,,,3.5,-1.9,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,39.7,35.04,44.48,,,,,,,,,,,,,28.12,22.41,33.33,,,,,,,,,,,,,11.01,5.83,15.31,,,,,,,,,,,,,17.22,11.84,21.93,,,,3.5,-1.89,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-08,39.67,35.0,44.43,,,,,,,,,,,,,28.15,22.42,33.4,,,,,,,,,,,,,11.03,5.81,15.38,,,,,,,,,,,,,17.21,11.78,21.91,,,,3.51,-1.88,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-09,39.64,34.95,44.36,,,,,,,,,,,,,28.19,22.42,33.34,,,,,,,,,,,,,11.04,5.8,15.45,,,,,,,,,,,,,17.2,11.72,21.92,,,,3.51,-1.88,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,39.61,34.9,44.29,,,,,,,,,,,,,28.22,22.42,33.33,,,,,,,,,,,,,11.05,5.79,15.52,,,,,,,,,,,,,17.18,11.66,21.94,,,,3.52,-1.87,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,39.58,34.85,44.22,,,,,,,,,,,,,28.25,22.42,33.35,,,,,,,,,,,,,11.06,5.78,15.59,,,,,,,,,,,,,17.17,11.61,21.96,,,,3.52,-1.92,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,39.55,34.8,44.2,,,,,,,,,,,,,28.29,22.42,33.42,,,,,,,,,,,,,11.07,5.77,15.65,,,,,,,,,,,,,17.16,11.56,21.97,,,,3.52,-2.08,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,39.53,34.75,44.22,,,,,,,,,,,,,28.32,22.42,33.5,,,,,,,,,,,,,11.08,5.76,15.71,,,,,,,,,,,,,17.14,11.52,21.99,,,,3.53,-1.96,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,39.51,34.71,44.24,,,,,,,,,,,,,28.36,22.42,33.56,,,,,,,,,,,,,11.09,5.86,15.68,,,,,,,,,,,,,17.13,11.48,22.01,,,,3.53,-1.84,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15,39.48,34.67,44.19,,,,,,,,,,,,,28.39,22.42,33.64,,,,,,,,,,,,,11.1,5.99,15.62,,,,,,,,,,,,,17.11,11.45,22.04,,,,3.53,-1.84,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16,39.46,34.62,44.14,,,,,,,,,,,,,28.42,22.42,33.7,,,,,,,,,,,,,11.1,6.1,15.55,,,,,,,,,,,,,17.1,11.42,22.05,,,,3.53,-1.83,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-17,39.44,34.47,44.12,,,,,,,,,,,,,28.46,22.42,33.75,,,,,,,,,,,,,11.11,6.17,15.65,,,,,,,,,,,,,17.08,11.39,22.06,,,,3.54,-1.82,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,39.43,34.43,44.18,,,,,,,,,,,,,28.49,22.42,33.81,,,,,,,,,,,,,11.11,6.16,15.75,,,,,,,,,,,,,17.07,11.37,22.07,,,,3.54,-1.82,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,39.41,34.43,44.23,,,,,,,,,,,,,28.53,22.42,33.83,,,,,,,,,,,,,11.11,6.14,15.84,,,,,,,,,,,,,17.05,11.35,22.1,,,,3.54,-1.81,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,39.39,34.42,44.28,,,,,,,,,,,,,28.56,22.42,33.82,,,,,,,,,,,,,11.12,6.13,15.93,,,,,,,,,,,,,17.04,11.33,22.12,,,,3.54,-1.81,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
