date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2025-03-28,17.58,16.63,18.62,29.04,27.74,30.17,6.37,6.04,6.77,5.41,5.08,5.72,16.31,14.71,17.91,24.19,23.64,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-29,17.53,16.6,18.58,28.98,27.65,30.16,6.39,6.05,6.81,5.42,5.09,5.74,16.39,14.77,17.99,24.18,23.62,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-30,17.48,16.57,18.54,28.92,27.57,30.14,6.41,6.05,6.84,5.44,5.1,5.77,16.46,14.82,18.08,24.18,23.61,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,17.42,16.49,18.48,28.87,27.48,30.13,6.42,6.06,6.88,5.46,5.1,5.79,16.53,14.87,18.16,24.17,23.62,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,17.37,16.4,18.45,28.81,27.39,30.12,6.44,6.06,6.92,5.47,5.12,5.81,16.6,14.91,18.24,24.17,23.61,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,17.32,16.36,18.42,28.75,27.24,30.11,6.46,6.07,6.95,5.49,5.12,5.82,16.68,14.96,18.3,24.16,23.61,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,17.26,16.31,18.38,28.7,27.14,30.09,6.47,6.07,6.98,5.5,5.13,5.84,16.75,15.0,18.34,24.16,23.6,24.64,,,,,,,,,,,,,,,,,,,,,,15.0,29.0,6.0,6.0,18.0,25.0
2025-04-04,17.21,16.24,18.34,28.64,27.04,30.04,6.49,6.08,7.02,5.52,5.14,5.86,16.82,15.05,18.38,24.16,23.59,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,17.15,16.13,18.3,28.58,26.94,30.02,6.51,6.09,7.04,5.53,5.15,5.87,16.9,15.11,18.43,24.16,23.58,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17.1,16.06,18.24,28.52,26.85,29.99,6.52,6.09,7.06,5.54,5.16,5.89,16.98,15.18,18.56,24.16,23.56,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,17.05,16.02,18.18,28.47,26.77,29.97,6.54,6.09,7.09,5.56,5.17,5.9,17.05,15.25,18.68,24.16,23.54,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,17.0,15.95,18.12,28.41,26.68,29.95,6.56,6.1,7.1,5.57,5.18,5.92,17.13,15.29,18.74,24.16,23.53,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,16.94,15.89,18.07,28.35,26.59,29.94,6.57,6.11,7.12,5.58,5.19,5.93,17.2,15.31,18.8,24.16,23.53,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,16.89,15.83,18.01,28.3,26.54,29.89,6.59,6.12,7.14,5.6,5.2,5.94,17.28,15.34,18.87,24.16,23.53,24.67,,,,,,,,,,,,,,,,,,,,,,18.0,30.0,6.0,5.0,15.0,25.0
2025-04-11,16.84,15.78,17.97,28.24,26.5,29.84,6.6,6.12,7.16,5.61,5.21,5.95,17.35,15.44,18.94,24.16,23.52,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,16.79,15.73,17.92,28.18,26.4,29.8,6.61,6.12,7.19,5.62,5.23,5.97,17.43,15.55,19.05,24.17,23.52,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,16.74,15.69,17.88,28.13,26.33,29.76,6.63,6.13,7.2,5.63,5.24,5.98,17.51,15.64,19.13,24.17,23.52,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,16.7,15.63,17.84,28.07,26.29,29.72,6.64,6.13,7.22,5.65,5.25,5.99,17.58,15.73,19.2,24.17,23.52,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,16.65,15.59,17.8,28.02,26.25,29.67,6.65,6.14,7.22,5.66,5.25,6.0,17.65,15.81,19.28,24.17,23.51,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,16.6,15.56,17.75,27.97,26.2,29.63,6.67,6.16,7.23,5.67,5.26,6.01,17.73,15.86,19.34,24.18,23.51,24.69,,,,,,,,,,,,,,,,,,,,,,17.0,28.0,7.0,6.0,19.0,22.0
2025-04-17,16.56,15.53,17.7,27.91,26.17,29.59,6.68,6.17,7.24,5.68,5.26,6.02,17.8,15.91,19.42,24.18,23.51,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,16.51,15.52,17.65,27.86,26.14,29.54,6.69,6.19,7.24,5.69,5.28,6.04,17.88,15.96,19.57,24.18,23.5,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,16.47,15.49,17.61,27.8,26.11,29.47,6.71,6.2,7.25,5.7,5.29,6.05,17.95,16.08,19.71,24.18,23.47,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-20,16.42,15.44,17.56,27.75,26.02,29.4,6.72,6.21,7.25,5.71,5.31,6.06,18.02,16.19,19.86,24.18,23.45,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,16.38,15.4,17.51,27.7,25.93,29.38,6.73,6.22,7.26,5.72,5.33,6.07,18.1,16.31,19.87,24.19,23.43,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,16.33,15.37,17.46,27.64,25.84,29.33,6.75,6.24,7.26,5.74,5.35,6.08,18.17,16.4,19.9,24.19,23.42,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,16.29,15.33,17.39,27.59,25.84,29.29,6.76,6.26,7.27,5.75,5.36,6.09,18.25,16.5,20.01,24.19,23.41,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,16.24,15.25,17.35,27.53,25.85,29.26,6.77,6.27,7.28,5.76,5.38,6.1,18.32,16.59,20.06,24.19,23.42,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,16.2,15.17,17.3,27.47,25.82,29.21,6.78,6.29,7.29,5.77,5.4,6.12,18.4,16.64,20.14,24.19,23.43,24.77,,,,,,,,,,,,,,,,,,,,,,18.0,30.0,6.0,5.0,16.0,24.0
2025-04-26,16.16,15.1,17.26,27.42,25.74,29.12,6.8,6.3,7.3,5.78,5.41,6.13,18.47,16.75,20.2,24.19,23.43,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27,16.11,15.06,17.23,27.36,25.67,29.07,6.81,6.3,7.3,5.79,5.43,6.13,18.55,16.87,20.22,24.19,23.44,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,16.07,15.03,17.2,27.31,25.64,28.98,6.82,6.31,7.31,5.8,5.43,6.13,18.62,16.97,20.29,24.19,23.45,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,16.03,15.0,17.17,27.25,25.6,28.93,6.84,6.32,7.32,5.81,5.43,6.14,18.69,17.01,20.37,24.19,23.46,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,15.99,14.97,17.14,27.2,25.56,28.88,6.85,6.32,7.33,5.82,5.44,6.14,18.76,17.05,20.39,24.19,23.46,24.77,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,9.0,7.0,24.0,24.0
2025-05-01,15.96,14.94,17.11,27.15,25.52,28.84,6.86,6.34,7.35,5.83,5.44,6.15,18.83,17.09,20.4,24.19,23.48,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,15.92,14.91,17.07,27.09,25.44,28.8,6.87,6.35,7.37,5.84,5.46,6.16,18.89,17.19,20.42,24.19,23.48,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,15.88,14.88,17.02,27.04,25.36,28.76,6.89,6.36,7.4,5.85,5.47,6.16,18.96,17.28,20.44,24.19,23.47,24.76,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,7.0,6.0,19.0,24.0
2025-05-04,15.85,14.83,16.97,26.99,25.33,28.73,6.9,6.37,7.42,5.85,5.47,6.17,19.02,17.39,20.45,24.19,23.47,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,15.82,14.8,16.92,26.94,25.21,28.71,6.91,6.38,7.44,5.86,5.49,6.18,19.08,17.45,20.46,24.19,23.47,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,15.79,14.76,16.9,26.89,25.13,28.68,6.92,6.39,7.45,5.87,5.51,6.19,19.13,17.47,20.46,24.19,23.46,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,15.76,14.72,16.82,26.84,25.05,28.65,6.93,6.4,7.45,5.88,5.52,6.2,19.19,17.5,20.47,24.19,23.46,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,15.73,14.7,16.77,26.79,25.0,28.61,6.95,6.41,7.46,5.88,5.54,6.21,19.25,17.55,20.49,24.19,23.47,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,15.7,14.7,16.72,26.74,24.94,28.51,6.96,6.43,7.46,5.89,5.54,6.22,19.3,17.62,20.62,24.19,23.47,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,15.67,14.7,16.69,26.69,24.88,28.46,6.97,6.44,7.47,5.9,5.55,6.23,19.35,17.68,20.71,24.19,23.48,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,15.64,14.67,16.65,26.64,24.82,28.41,6.98,6.45,7.47,5.91,5.56,6.23,19.41,17.73,20.71,24.19,23.48,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,15.61,14.67,16.63,26.59,24.77,28.35,6.99,6.47,7.47,5.91,5.56,6.24,19.46,17.79,20.74,24.2,23.49,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,15.58,14.65,16.61,26.54,24.76,28.29,7.0,6.48,7.47,5.92,5.56,6.24,19.52,17.85,20.79,24.2,23.53,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,15.55,14.63,16.59,26.48,24.74,28.24,7.01,6.5,7.47,5.93,5.58,6.25,19.57,17.9,20.83,24.2,23.54,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,15.52,14.62,16.55,26.43,24.73,28.18,7.02,6.51,7.48,5.93,5.58,6.25,19.62,17.95,20.9,24.21,23.56,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,15.49,14.61,16.51,26.38,24.73,28.12,7.03,6.53,7.49,5.94,5.6,6.25,19.67,18.01,20.91,24.21,23.58,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,15.47,14.59,16.46,26.34,24.72,28.07,7.04,6.54,7.49,5.95,5.62,6.25,19.73,18.07,20.93,24.21,23.6,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18,15.44,14.56,16.44,26.29,24.71,27.96,7.05,6.56,7.49,5.95,5.63,6.24,19.78,18.13,20.98,24.22,23.62,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,15.41,14.54,16.39,26.24,24.71,27.88,7.06,6.58,7.49,5.96,5.64,6.24,19.82,18.2,21.02,24.23,23.65,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,15.38,14.53,16.36,26.19,24.71,27.79,7.07,6.6,7.49,5.96,5.65,6.24,19.87,18.27,21.06,24.23,23.69,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,15.35,14.54,16.32,26.15,24.7,27.7,7.08,6.63,7.48,5.97,5.67,6.23,19.92,18.35,21.11,24.24,23.7,24.8,,,,,,,,,,,,,,,,,,,,,,14.0,27.0,7.0,6.0,19.0,26.0
2025-05-22,15.32,14.54,16.27,26.11,24.71,27.62,7.08,6.65,7.48,5.97,5.68,6.24,19.96,18.44,21.13,24.25,23.71,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,15.3,14.54,16.2,26.07,24.72,27.53,7.09,6.66,7.47,5.98,5.69,6.24,20.01,18.54,21.14,24.26,23.72,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,15.27,14.56,16.12,26.03,24.71,27.45,7.1,6.67,7.47,5.99,5.7,6.24,20.05,18.64,21.15,24.27,23.73,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25,15.24,14.55,16.08,25.99,24.69,27.37,7.1,6.69,7.46,5.99,5.72,6.23,20.09,18.71,21.17,24.28,23.75,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-26,15.21,14.55,16.04,25.95,24.67,27.29,7.11,6.72,7.45,6.0,5.73,6.23,20.14,18.79,21.2,24.29,23.78,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,15.18,14.54,16.0,25.92,24.66,27.21,7.11,6.75,7.45,6.0,5.75,6.22,20.18,18.86,21.18,24.3,23.83,24.83,,,,,,,,,,,,,,,,,,,,,,15.0,25.0,7.0,6.0,23.0,24.0
2025-05-28,15.15,14.53,15.95,25.88,24.64,27.15,7.11,6.76,7.45,6.0,5.76,6.22,20.22,18.91,21.23,24.31,23.85,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,15.13,14.52,15.89,25.85,24.64,27.08,7.11,6.77,7.44,6.01,5.77,6.21,20.25,19.0,21.29,24.33,23.86,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,15.1,14.52,15.82,25.82,24.62,27.01,7.12,6.79,7.44,6.01,5.79,6.21,20.29,19.08,21.34,24.34,23.88,24.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,15.07,14.51,15.75,25.79,24.62,26.95,7.12,6.81,7.44,6.02,5.81,6.21,20.33,19.16,21.32,24.35,23.9,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,15.05,14.5,15.7,25.77,24.61,26.88,7.12,6.82,7.43,6.02,5.82,6.21,20.36,19.25,21.33,24.37,23.92,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,15.02,14.49,15.65,25.74,24.61,26.85,7.11,6.84,7.42,6.02,5.84,6.21,20.39,19.33,21.41,24.38,23.94,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,15.0,14.49,15.59,25.72,24.66,26.77,7.11,6.85,7.4,6.02,5.85,6.2,20.42,19.4,21.4,24.39,23.95,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,14.98,14.49,15.55,25.7,24.71,26.69,7.11,6.87,7.38,6.03,5.87,6.19,20.45,19.44,21.42,24.4,23.96,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,14.96,14.51,15.49,25.68,24.77,26.63,7.11,6.88,7.37,6.03,5.88,6.17,20.48,19.49,21.47,24.41,23.97,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,14.95,14.52,15.45,25.66,24.77,26.59,7.1,6.89,7.35,6.03,5.89,6.16,20.5,19.53,21.46,24.42,23.97,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,14.93,14.53,15.41,25.64,24.81,26.53,7.1,6.9,7.33,6.03,5.9,6.15,20.53,19.59,21.48,24.43,23.98,24.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08,14.92,14.54,15.38,25.63,24.74,26.45,7.09,6.91,7.31,6.03,5.91,6.14,20.55,19.64,21.51,24.44,23.99,24.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,14.91,14.55,15.33,25.61,24.74,26.39,7.09,6.92,7.29,6.03,5.92,6.13,20.57,19.7,21.52,24.44,23.99,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,14.9,14.56,15.27,25.6,24.77,26.35,7.08,6.93,7.27,6.03,5.93,6.12,20.59,19.74,21.57,24.45,23.99,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,14.89,14.57,15.24,25.59,24.81,26.3,7.07,6.94,7.25,6.02,5.94,6.11,20.61,19.78,21.6,24.45,24.0,24.98,,,,,,,,,,,,,,,,,,,,,,15.0,26.0,7.0,6.0,20.0,24.0
2025-06-12,14.89,14.58,15.21,25.57,24.81,26.24,7.07,6.95,7.23,6.02,5.95,6.1,20.63,19.8,21.63,24.45,24.0,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,14.88,14.59,15.18,25.56,24.85,26.21,7.06,6.96,7.21,6.02,5.96,6.09,20.65,19.81,21.65,24.45,24.0,24.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-14,14.88,14.6,15.15,25.55,24.91,26.19,7.05,6.97,7.19,6.02,5.97,6.08,20.67,19.83,21.67,24.45,24.0,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-15,14.88,14.6,15.12,25.54,24.94,26.13,7.05,6.98,7.16,6.02,5.98,6.07,20.68,19.87,21.68,24.44,24.0,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,14.88,14.61,15.11,25.53,24.94,26.08,7.04,6.98,7.14,6.02,5.98,6.06,20.7,19.9,21.65,24.44,24.0,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,14.88,14.61,15.09,25.52,24.97,26.05,7.04,6.99,7.12,6.02,5.99,6.05,20.71,19.94,21.65,24.43,24.0,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,14.88,14.63,15.07,25.51,24.96,26.02,7.03,6.99,7.1,6.01,5.99,6.05,20.73,19.95,21.66,24.43,24.0,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,14.88,14.65,15.06,25.5,24.95,26.0,7.02,6.99,7.08,6.01,5.99,6.04,20.74,19.96,21.65,24.42,24.0,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,14.88,14.66,15.05,25.48,24.94,25.98,7.02,7.0,7.06,6.01,6.0,6.03,20.75,19.99,21.64,24.41,24.0,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-21,14.89,14.67,15.04,25.47,24.92,25.97,7.01,7.0,7.05,6.01,6.0,6.02,20.76,20.05,21.62,24.41,24.0,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-22,14.89,14.68,15.03,25.46,24.93,25.96,7.01,7.0,7.04,6.01,6.0,6.02,20.77,20.07,21.6,24.4,24.0,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,14.9,14.69,15.02,25.44,24.92,25.95,7.01,7.0,7.03,6.0,6.0,6.01,20.78,20.09,21.58,24.39,24.0,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,14.9,14.7,15.02,25.43,24.91,25.95,7.01,7.0,7.02,6.0,6.0,6.01,20.79,20.11,21.57,24.38,24.01,24.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,14.91,14.72,15.01,25.41,24.89,25.93,7.01,7.0,7.02,6.0,6.0,6.0,20.81,20.13,21.54,24.38,24.01,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,14.91,14.73,15.0,25.39,24.87,25.92,7.01,7.0,7.02,6.0,6.0,6.0,20.82,20.15,21.52,24.37,24.01,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,14.91,14.74,15.0,25.37,24.84,25.92,7.01,7.0,7.02,6.0,6.0,6.0,20.83,20.17,21.5,24.36,24.02,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,14.91,14.75,15.0,25.34,24.83,25.9,7.01,7.0,7.03,6.0,6.0,6.0,20.84,20.19,21.5,24.36,24.03,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,14.92,14.77,15.0,25.32,24.82,25.87,7.01,7.0,7.04,6.0,6.0,6.0,20.86,20.22,21.5,24.35,24.03,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,14.92,14.77,15.0,25.29,24.81,25.85,7.02,7.0,7.05,6.0,6.0,6.0,20.87,20.24,21.51,24.35,24.04,24.75,,,,,,,,,,,,,,,,,,,,,,15.0,25.0,7.0,6.0,20.0,24.0
2025-07-01,14.92,14.78,15.0,25.26,24.76,25.84,7.02,7.0,7.07,6.0,6.0,6.0,20.88,20.27,21.51,24.34,24.05,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,14.92,14.78,15.0,25.24,24.74,25.81,7.03,7.0,7.08,6.0,6.0,6.0,20.89,20.29,21.51,24.34,24.06,24.73,,,,,,,,,,,,,,,,,,,,,,15.0,26.0,7.0,6.0,21.0,25.0
2025-07-03,14.92,14.79,15.0,25.21,24.72,25.77,7.03,7.0,7.1,6.0,6.0,6.0,20.9,20.32,21.51,24.34,24.07,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,14.92,14.79,15.0,25.18,24.67,25.73,7.04,7.0,7.11,6.0,6.0,6.0,20.92,20.33,21.52,24.34,24.08,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,14.92,14.8,15.0,25.15,24.65,25.7,7.04,7.0,7.12,6.0,6.0,6.0,20.93,20.36,21.53,24.34,24.09,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06,14.92,14.8,15.0,25.13,24.62,25.67,7.05,7.0,7.14,6.0,6.0,6.0,20.94,20.39,21.54,24.35,24.09,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,14.92,14.79,15.0,25.1,24.6,25.66,7.05,7.0,7.15,6.0,6.0,6.0,20.95,20.4,21.55,24.35,24.09,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,14.92,14.79,15.0,25.06,24.55,25.64,7.06,7.0,7.16,6.0,6.0,6.0,20.97,20.41,21.56,24.36,24.09,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,14.92,14.78,15.0,25.03,24.52,25.63,7.07,7.0,7.18,6.0,6.0,6.0,20.98,20.44,21.57,24.37,24.07,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,14.91,14.78,15.0,25.0,24.47,25.61,7.07,7.0,7.19,6.0,6.0,6.0,21.0,20.45,21.57,24.38,24.07,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,14.91,14.77,15.0,24.97,24.45,25.6,7.08,7.0,7.21,6.0,6.0,6.0,21.01,20.45,21.57,24.39,24.07,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,14.9,14.75,15.0,24.93,24.37,25.59,7.09,7.0,7.24,6.0,6.0,6.0,21.03,20.48,21.57,24.4,24.07,24.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-13,14.9,14.74,15.0,24.89,24.3,25.54,7.1,7.0,7.26,6.0,6.0,6.0,21.05,20.51,21.58,24.42,24.07,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,14.89,14.72,15.0,24.86,24.25,25.51,7.11,7.0,7.27,6.0,6.0,6.0,21.06,20.5,21.59,24.44,24.08,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,14.88,14.7,15.0,24.82,24.22,25.47,7.12,7.0,7.3,6.0,6.0,6.0,21.08,20.51,21.61,24.46,24.1,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,14.87,14.68,14.99,24.77,24.17,25.42,7.13,7.0,7.31,6.0,6.0,6.0,21.1,20.57,21.62,24.48,24.12,24.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,14.86,14.66,14.99,24.73,24.14,25.37,7.14,7.0,7.34,6.0,6.0,6.01,21.12,20.59,21.64,24.51,24.16,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,14.84,14.63,14.99,24.68,24.11,25.34,7.15,7.01,7.36,6.0,6.0,6.01,21.15,20.67,21.66,24.53,24.18,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-19,14.82,14.6,14.98,24.63,24.06,25.25,7.16,7.01,7.38,6.01,6.0,6.02,21.17,20.71,21.68,24.56,24.2,25.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-20,14.81,14.58,14.97,24.58,23.97,25.22,7.18,7.02,7.4,6.01,6.0,6.03,21.2,20.75,21.69,24.59,24.2,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,14.79,14.55,14.96,24.52,23.95,25.2,7.19,7.02,7.42,6.01,6.0,6.04,21.22,20.79,21.7,24.63,24.22,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,14.77,14.51,14.96,24.46,23.9,25.14,7.21,7.03,7.44,6.01,6.0,6.05,21.25,20.83,21.72,24.66,24.24,25.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,14.74,14.47,14.95,24.4,23.81,25.08,7.22,7.04,7.46,6.02,6.0,6.06,21.28,20.87,21.73,24.7,24.27,25.27,,,,,,,,,,,,,,,,,,,,,,15.0,24.0,7.0,6.0,21.0,24.0
2025-07-24,14.72,14.44,14.94,24.34,23.73,25.03,7.24,7.05,7.48,6.02,6.0,6.07,21.31,20.9,21.74,24.74,24.28,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,14.7,14.38,14.93,24.28,23.59,24.95,7.25,7.05,7.5,6.02,6.0,6.09,21.34,20.93,21.75,24.77,24.31,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-26,14.67,14.32,14.93,24.21,23.5,24.92,7.27,7.06,7.53,6.03,6.0,6.1,21.37,20.96,21.76,24.81,24.32,25.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-27,14.64,14.26,14.92,24.14,23.37,24.86,7.29,7.07,7.58,6.03,6.0,6.12,21.4,21.01,21.78,24.85,24.36,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,14.62,14.2,14.91,24.08,23.26,24.83,7.31,7.08,7.61,6.04,6.0,6.13,21.43,21.04,21.81,24.89,24.41,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,14.59,14.14,14.91,24.01,23.16,24.79,7.32,7.08,7.63,6.04,6.0,6.14,21.46,21.06,21.86,24.93,24.43,25.57,,,,,,,,,,,,,,,,,,,,,,15.0,25.0,7.0,6.0,22.0,24.0
2025-07-30,14.56,14.08,14.9,23.94,23.11,24.75,7.34,7.09,7.65,6.05,6.0,6.16,21.49,21.1,21.9,24.97,24.45,25.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,14.53,14.01,14.9,23.87,22.95,24.71,7.36,7.1,7.67,6.05,6.0,6.17,21.53,21.12,21.94,25.01,24.46,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
