date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2021-11-10,27.92,27.37,29.05,16.98,15.62,17.71,4.21,3.81,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-11,27.88,27.36,28.92,16.99,15.65,17.73,4.19,3.79,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-12,27.84,27.3,28.78,16.99,15.69,17.76,4.18,3.74,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-13,27.8,27.27,28.7,16.99,15.72,17.79,4.16,3.72,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-14,27.76,27.24,28.6,16.99,15.75,17.79,4.14,3.69,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-15,27.73,27.22,28.5,17.0,15.79,17.79,4.12,3.67,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-16,27.7,27.19,28.41,17.0,15.83,17.79,4.1,3.66,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-17,27.67,27.16,28.32,17.0,15.86,17.78,4.08,3.65,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-18,27.64,27.14,28.2,17.0,15.89,17.78,4.07,3.64,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-19,27.62,27.14,28.15,16.99,15.93,17.79,4.05,3.63,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-20,27.59,27.12,28.12,16.99,15.94,17.84,4.03,3.61,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-21,27.58,27.1,28.1,16.99,15.96,17.89,4.01,3.6,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-22,27.56,27.09,28.09,16.99,16.0,17.95,3.99,3.59,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-23,27.55,27.08,28.08,16.99,16.03,17.97,3.97,3.57,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-24,27.54,27.07,28.07,16.98,16.07,18.0,3.95,3.55,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-25,27.53,27.08,28.06,16.98,16.09,18.0,3.93,3.52,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-26,27.52,27.09,28.05,16.97,16.12,18.0,3.92,3.5,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-27,27.52,27.09,28.05,16.97,16.14,18.0,3.9,3.48,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-28,27.52,27.1,28.06,16.97,16.16,18.0,3.88,3.45,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-29,27.52,27.11,28.06,16.96,16.18,18.0,3.86,3.42,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-11-30,27.52,27.11,28.07,16.96,16.2,18.0,3.84,3.39,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-01,27.53,27.12,28.08,16.96,16.24,18.0,3.82,3.37,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-02,27.53,27.14,28.09,16.95,16.24,18.0,3.81,3.35,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-03,27.54,27.14,28.1,16.95,16.23,18.0,3.79,3.34,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-04,27.54,27.15,28.11,16.95,16.24,18.0,3.77,3.33,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-05,27.55,27.15,28.12,16.95,16.26,18.0,3.75,3.32,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,4.0,0.0,0.0,0.0
2021-12-06,27.56,27.15,28.12,16.95,16.25,18.0,3.73,3.31,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-07,27.57,27.15,28.14,16.95,16.24,18.0,3.71,3.29,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-08,27.57,27.15,28.15,16.95,16.22,18.0,3.7,3.27,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-09,27.58,27.14,28.17,16.95,16.2,18.0,3.68,3.25,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-10,27.59,27.13,28.17,16.95,16.12,18.0,3.66,3.21,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-11,27.6,27.12,28.18,16.95,16.11,18.0,3.64,3.21,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-12,27.61,27.11,28.19,16.95,16.1,18.0,3.63,3.19,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-13,27.62,27.1,28.19,16.95,16.09,18.0,3.61,3.17,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-14,27.63,27.08,28.2,16.96,16.08,18.0,3.6,3.15,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-15,27.64,27.06,28.21,16.96,16.07,18.03,3.58,3.14,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-16,27.64,27.04,28.22,16.96,16.06,18.05,3.57,3.14,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-17,27.65,27.02,28.23,16.97,16.06,18.07,3.56,3.13,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-18,27.66,27.0,28.24,16.97,16.05,18.09,3.55,3.11,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-19,27.66,26.99,28.26,16.98,16.05,18.11,3.54,3.11,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-20,27.66,26.97,28.26,16.99,16.07,18.13,3.53,3.11,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-21,27.66,26.92,28.27,16.99,16.06,18.15,3.52,3.11,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-22,27.66,26.9,28.27,17.0,16.08,18.16,3.51,3.11,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-23,27.66,26.87,28.29,17.01,16.06,18.18,3.51,3.11,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-24,27.65,26.83,28.29,17.02,16.05,18.19,3.51,3.11,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-25,27.65,26.8,28.28,17.03,16.04,18.21,3.5,3.11,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-26,27.64,26.76,28.28,17.04,16.05,18.22,3.5,3.12,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-27,27.63,26.71,28.28,17.05,16.04,18.23,3.5,3.12,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-28,27.62,26.66,28.32,17.06,16.05,18.24,3.5,3.12,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-29,27.61,26.6,28.35,17.07,16.06,18.26,3.5,3.12,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-30,27.6,26.54,28.35,17.09,16.07,18.27,3.5,3.12,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-12-31,27.59,26.52,28.38,17.1,16.19,18.28,3.51,3.15,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-01,27.57,26.48,28.37,17.11,16.19,18.29,3.51,3.15,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-02,27.56,26.43,28.37,17.12,16.19,18.3,3.51,3.15,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,3.0,0.0,0.0,0.0
2022-01-03,27.54,26.39,28.39,17.13,16.18,18.3,3.51,3.15,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-04,27.52,26.34,28.42,17.14,16.18,18.31,3.52,3.16,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-05,27.5,26.3,28.45,17.16,16.17,18.31,3.52,3.16,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-06,27.48,26.26,28.47,17.17,16.17,18.32,3.53,3.16,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-07,27.46,26.17,28.5,17.18,16.11,18.32,3.53,3.15,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-08,27.44,26.13,28.53,17.19,16.1,18.33,3.54,3.14,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-09,27.41,26.09,28.55,17.21,16.09,18.33,3.54,3.12,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-10,27.39,26.06,28.56,17.22,16.08,18.33,3.54,3.11,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-11,27.37,26.02,28.56,17.24,16.07,18.34,3.55,3.09,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-12,27.34,25.99,28.57,17.25,16.07,18.34,3.55,3.08,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-13,27.32,25.96,28.58,17.27,16.09,18.37,3.56,3.07,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-14,27.29,25.93,28.59,17.29,16.1,18.38,3.56,3.06,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-15,27.26,25.9,28.59,17.31,16.12,18.38,3.57,3.04,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-16,27.24,25.87,28.6,17.33,16.11,18.46,3.57,3.04,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-17,27.21,25.84,28.6,17.35,16.15,18.46,3.58,3.03,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-18,27.19,25.81,28.6,17.38,16.19,18.47,3.58,3.02,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-19,27.16,25.77,28.61,17.4,16.21,18.48,3.59,3.01,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-20,27.14,25.72,28.62,17.43,16.25,18.52,3.59,3.01,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-21,27.11,25.65,28.63,17.46,16.27,18.56,3.59,3.01,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-22,27.09,25.59,28.63,17.49,16.28,18.6,3.6,3.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-23,27.06,25.51,28.63,17.52,16.31,18.64,3.6,3.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-24,27.04,25.44,28.63,17.55,16.35,18.67,3.6,3.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-25,27.01,25.36,28.62,17.58,16.38,18.68,3.6,3.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-26,26.99,25.29,28.6,17.62,16.4,18.69,3.61,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-27,26.97,25.34,28.6,17.65,16.49,18.67,3.61,3.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-28,26.95,25.31,28.61,17.68,16.52,18.69,3.61,3.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-29,26.93,25.28,28.62,17.72,16.55,18.73,3.61,3.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-30,26.91,25.25,28.59,17.76,16.61,18.77,3.61,3.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-01-31,26.89,25.21,28.56,17.79,16.67,18.8,3.61,3.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,3.0,0.0,0.0,0.0
2022-02-01,26.87,25.17,28.53,17.83,16.73,18.89,3.61,3.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-02,26.85,25.13,28.51,17.87,16.76,19.01,3.61,3.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-03,26.84,25.04,28.48,17.9,16.64,19.12,3.61,3.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-04,26.82,25.02,28.47,17.94,16.7,19.14,3.61,3.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-05,26.8,25.0,28.46,17.98,16.74,19.19,3.61,3.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-06,26.79,24.99,28.47,18.02,16.79,19.24,3.61,3.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-07,26.78,24.98,28.47,18.06,16.83,19.28,3.61,3.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-08,26.76,24.97,28.48,18.1,16.85,19.33,3.61,3.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-09,26.75,24.95,28.49,18.14,16.87,19.43,3.61,3.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-10,26.74,24.93,28.49,18.18,16.93,19.53,3.61,3.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-11,26.73,24.9,28.51,18.23,16.96,19.63,3.61,3.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-12,26.72,24.85,28.51,18.27,16.98,19.71,3.61,3.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-13,26.7,24.81,28.51,18.32,17.01,19.77,3.61,3.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-14,26.69,24.79,28.51,18.37,17.04,19.84,3.61,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-15,26.68,24.76,28.5,18.42,17.15,19.89,3.61,3.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-16,26.67,24.73,28.49,18.47,17.28,19.93,3.61,3.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-17,26.66,24.72,28.48,18.52,17.3,19.95,3.61,3.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-18,26.65,24.7,28.48,18.57,17.32,19.97,3.61,3.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-19,26.64,24.7,28.46,18.62,17.35,20.0,3.61,3.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-20,26.63,24.69,28.44,18.67,17.47,20.02,3.61,3.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-21,26.62,24.68,28.43,18.72,17.56,20.04,3.61,3.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-22,26.61,24.67,28.42,18.78,17.61,20.11,3.6,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-23,26.6,24.67,28.43,18.83,17.67,20.2,3.6,3.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-24,26.59,24.65,28.43,18.88,17.72,20.22,3.6,3.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-25,26.57,24.66,28.38,18.94,17.78,20.3,3.6,3.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-26,26.56,24.69,28.33,18.99,17.84,20.4,3.6,3.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-27,26.55,24.66,28.3,19.04,17.89,20.55,3.6,3.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-28,26.53,24.62,28.3,19.1,17.95,20.61,3.6,3.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,5.0,0.0,0.0,0.0
2022-03-01,26.52,24.57,28.3,19.15,17.98,20.67,3.6,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-02,26.5,24.53,28.31,19.21,18.0,20.77,3.6,3.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-03,26.49,24.55,28.29,19.26,17.97,20.83,3.6,3.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-04,26.47,24.58,28.28,19.31,17.98,20.92,3.6,3.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-05,26.45,24.6,28.27,19.36,17.99,20.96,3.6,3.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-06,26.43,24.62,28.24,19.41,18.0,21.0,3.6,3.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-07,26.41,24.63,28.2,19.46,18.03,21.04,3.6,3.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-08,26.39,24.64,28.16,19.51,18.06,21.08,3.61,3.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-09,26.36,24.63,28.13,19.56,18.1,21.16,3.61,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-10,26.33,24.61,28.09,19.61,18.13,21.26,3.61,3.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-11,26.3,24.55,28.06,19.66,18.16,21.35,3.61,3.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-12,26.27,24.42,28.02,19.71,18.22,21.45,3.61,3.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-13,26.23,24.37,27.98,19.75,18.25,21.49,3.62,3.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-14,26.19,24.32,27.94,19.8,18.28,21.53,3.62,3.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-15,26.15,24.28,27.88,19.84,18.29,21.56,3.63,3.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-16,26.11,24.24,27.81,19.89,18.3,21.58,3.63,3.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-17,26.07,24.17,27.74,19.93,18.32,21.62,3.64,3.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-18,26.02,24.11,27.58,19.97,18.36,21.71,3.64,3.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-19,25.97,24.04,27.48,20.01,18.4,21.82,3.65,3.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-20,25.92,24.0,27.43,20.05,18.46,21.85,3.65,3.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-21,25.87,24.0,27.37,20.09,18.48,21.87,3.66,3.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-22,25.82,24.0,27.26,20.13,18.47,21.89,3.66,3.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-23,25.76,24.0,27.14,20.17,18.48,21.9,3.67,3.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-24,25.71,23.99,27.01,20.21,18.57,21.86,3.68,3.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-25,25.65,23.97,26.93,20.25,18.58,21.88,3.68,3.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-26,25.59,23.91,26.88,20.29,18.59,21.91,3.69,3.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-27,25.54,23.78,26.84,20.33,18.61,21.97,3.7,3.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-28,25.48,23.68,26.81,20.37,18.63,22.03,3.71,3.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,3.0,0.0,0.0,0.0
2022-03-29,25.42,23.59,26.77,20.41,18.66,22.09,3.71,3.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-30,25.37,23.49,26.73,20.45,18.71,22.15,3.72,3.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-03-31,25.31,23.24,26.71,20.49,18.72,22.22,3.73,3.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-01,25.25,22.98,26.67,20.53,18.74,22.27,3.73,3.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-02,25.2,22.91,26.67,20.57,18.75,22.33,3.74,3.0,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-03,25.14,22.84,26.66,20.61,18.76,22.37,3.74,3.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-04,25.09,22.78,26.63,20.64,18.77,22.41,3.75,3.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-05,25.04,22.71,26.6,20.68,18.78,22.45,3.76,3.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-06,24.99,22.61,26.6,20.72,18.8,22.47,3.76,3.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-07,24.93,22.52,26.6,20.76,18.81,22.47,3.76,3.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-08,24.88,22.45,26.59,20.79,18.83,22.48,3.77,3.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-09,24.84,22.35,26.58,20.83,18.85,22.52,3.77,3.01,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-10,24.79,22.27,26.51,20.86,18.87,22.53,3.78,3.01,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-11,24.74,22.18,26.51,20.89,18.89,22.53,3.78,3.01,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-12,24.7,22.12,26.51,20.92,18.92,22.52,3.78,3.01,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-13,24.65,22.02,26.51,20.96,18.95,22.53,3.78,3.01,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-14,24.61,21.91,26.52,20.99,18.98,22.52,3.79,3.02,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-15,24.57,21.86,26.52,21.01,19.02,22.53,3.79,3.02,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-16,24.53,21.82,26.5,21.04,19.05,22.54,3.79,3.02,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-17,24.5,21.78,26.49,21.07,19.09,22.55,3.79,3.03,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-18,24.46,21.75,26.48,21.09,19.13,22.55,3.79,3.03,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-04-19,24.43,21.72,26.47,21.12,19.17,22.55,3.79,3.03,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
